"351160424","WROC£AW-STRACHOWICE","2022","01","02","10","9","",2500,"",0,"8",">2500","","",9,"",50000,"",37555,"",7,"",233,"",4,"",0,"9",10.8,"",.0,"8","U","",9.8,"",76,"",6.7,"",1001.9,"",1016.6,"",6,-1.2,"",.0,"8",0,"8","03","2","7","","0","",".","3","","Ac str tr","/","","/",0,"8",3.1,"",.4,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","11","9","",2500,"",0,"8",">2500","","",9,"",50000,"",41275,"",7,"",240,"",5,"",0,"9",11.7,"",.0,"8","U","",9.9,"",72,"",6.8,"",1001.0,"",1015.7,"",8,-1.5,"",.0,"8",0,"8","02","2","7","","0","",".","3","","Ac str tr","/","","/",0,"8",3.8,"",.2,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","12","9","",2500,"",0,"8",">2500","","",9,"",50000,"",50000,"",7,"",246,"",4,"",0,"9",11.5,"",.0,"8","U","",9.9,"",73,"",6.8,"",1000.2,"",1014.9,"",8,-2.0,"",.0,"9",0,"9","03","2","7","","0","",".","7","","Ac str du","/","","/",2,"",3.7,"",.0,"9","0","",0,"9","","",7.4,"",6.3,"",5.2,"",5.3,"",4.6,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","13","9","",2500,"",0,"8",">2500","","",9,"",50000,"",40158,"",7,"",243,"",3,"",0,"9",12.0,"",.0,"8","U","",10.4,"",74,"",7.5,"",999.7,"",1014.3,"",6,-2.2,"",.0,"8",0,"8","02","2","7","","0","",".","7","","Ac str du","/","","/",0,"8",3.6,"",.2,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","14","9","",0,"8",0,"8",">2500","","",9,"",50000,"",41644,"",8,"",222,"",3,"",0,"9",11.4,"",.0,"8","U","",9.8,"",73,"",6.7,"",998.8,"",1013.5,"",7,-2.2,"",.0,"8",0,"8","03","2","7","","0","",".","7","","Ac str du","/","","/",0,"8",3.6,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","15","7","",1500,"",0,"8","1500","P","",8,"",40000,"",36899,"",8,"",220,"",4,"",0,"9",11.3,"",.0,"8","U","",9.8,"",73,"",6.6,"",997.8,"",1012.4,"",8,-2.4,"",.0,"8",0,"8","61","2","4","","5","","Sc str pe","7","","Ac str, As","/","","/",0,"8",3.6,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","16","7","",1600,"",0,"8","1600","P","",8,"",25000,"",26233,"",8,"",200,"",4,"",0,"9",10.5,"",.0,"8","U","",10.1,"",80,"",7.2,"",996.4,"",1011.1,"",8,-3.3,"",.0,"8",0,"8","61","6","7","","5","","Sc str pe","/","","/","/","","/",0,"8",2.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","17","9","",0,"8",0,"8",">2500","","",9,"",50000,"",50000,"",8,"",206,"",5,"",0,"9",11.4,"",.0,"8","U","",9.3,"",69,"",5.9,"",995.6,"",1010.2,"",7,-3.2,"",.0,"8",0,"8","21","2","7","","0","",".","7","","Ac str  du","/","","/",0,"8",4.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","18","9","",0,"8",0,"8",">2500","","",9,"",50000,"",50000,"",7,"",237,"",8,"",0,"9",11.1,"",.0,"8","U","",8.8,"",67,"",5.2,"",995.6,"",1010.2,"",6,-2.2,"",.0,"",6,"","01","6","7","","0","",".","7","","Ac str du","/","","/",2,"",4.4,"",.0,"9","0","",0,"9","","",7.0,"",6.7,"",6.0,"",5.3,"",.0,"8",3.9,"",12.1,"",1.4,"",.0,"9",0,"9",0,"8",0,"8",".",".",0,"9",0,"9"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","19","7","",1900,"",0,"8","1900","P","",9,"",50000,"",50000,"",3,"",248,"",8,"",0,"9",10.7,"",.0,"8","U","",8.7,"",68,"",5.0,"",995.6,"",1010.2,"",6,-.8,"",.0,"8",0,"8","03","1","3","","5","","Sc str pe","0","",".","0","",".",0,"8",4.1,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","20","6","",1400,"",0,"8","1400","P","",9,"",50000,"",48611,"",7,"",262,"",7,"",0,"9",10.9,"",.0,"8","U","",8.9,"",68,"",5.2,"",995.8,"",1010.4,"",3,.2,"",.0,"8",0,"8","03","1","7","","5","","Sc str pe","/","","/","/","","/",0,"8",4.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","21","7","",1600,"",0,"8","1600","P","",9,"",50000,"",50000,"",7,"",273,"",7,"",0,"9",11.1,"",.0,"8","U","",9.0,"",68,"",5.4,"",995.4,"",1010.0,"",8,-.2,"",.0,"8",0,"8","02","1","7","","5","","Sc str pe","/","","/","/","","/",0,"8",4.2,"",.0,"8","0","",14,"","20","21",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","22","7","",1600,"",0,"8","1600","P","",9,"",50000,"",50000,"",7,"",266,"",8,"",0,"9",11.4,"",.0,"8","U","",9.0,"",67,"",5.5,"",995.5,"",1010.1,"",7,-.1,"",.0,"8",0,"8","02","2","7","","5","","Sc str pe","/","","/","/","","/",0,"8",4.4,"",.0,"8","0","",13,"","21","44",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","23","7","",1900,"",0,"8","1900","P","",9,"",50000,"",50000,"",7,"",262,"",6,"",0,"9",11.2,"",.0,"8","U","",8.8,"",66,"",5.1,"",995.6,"",1010.2,"",5,-.2,"",.0,"8",0,"8","02","2","7","","5","","Sc str pe","/","","/","/","","/",0,"8",4.5,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","03","00","7","",1900,"",0,"8","1900","P","",9,"",50000,"",50000,"",7,"",255,"",4,"",0,"9",10.8,"",.0,"8","U","",8.5,"",66,"",4.7,"",995.2,"",1009.8,"",8,-.2,"",.0,"9",0,"9","02","1","7","","5","","Sc str pe","/","","/","/","","/",2,"",4.4,"",.0,"8","0","",14,"","20","21",6.7,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
