STACJA;ROK;DATA;NRPOMIARU;TYDZ;NRDNIA;SDRD
22079;2022;13.11.2022;11;45;7;4563
22079;2022;14.11.2022;11;46;1;5943
22079;2022;15.11.2022;11;46;2;5920
22079;2022;16.11.2022;11;46;3;5758
22079;2022;17.11.2022;11;46;4;5807
22079;2022;18.11.2022;11;46;5;6309
22079;2022;19.11.2022;11;46;6;4458
22079;2022;20.11.2022;11;46;7;3299
22079;2022;21.11.2022;11;47;1;5520
22079;2022;22.11.2022;11;47;2;5538
22079;2022;23.11.2022;11;47;3;5699
22079;2022;24.11.2022;11;47;4;5700
22079;2022;25.11.2022;11;47;5;6303
22079;2022;26.11.2022;11;47;6;4571
22079;2022;27.11.2022;11;47;7;3940
22079;2022;28.11.2022;11;48;1;5658
22079;2022;29.11.2022;11;48;2;5568
22079;2022;30.11.2022;11;48;3;5644
22701;2022;01.01.2022;1;52;16;12755
22701;2022;02.01.2022;1;52;7;29223
22701;2022;03.01.2022;1;1;1;27053
22701;2022;04.01.2022;1;1;2;27182
22701;2022;05.01.2022;1;1;3;30455
22701;2022;06.01.2022;1;1;14;20043
22701;2022;07.01.2022;1;1;5;25842
22701;2022;08.01.2022;1;1;6;22872
22701;2022;09.01.2022;1;1;7;27302
22701;2022;10.01.2022;1;2;1;27303
22701;2022;11.01.2022;1;2;2;27810
22701;2022;12.01.2022;1;2;3;27954
22701;2022;13.01.2022;1;2;4;27968
22701;2022;14.01.2022;1;2;5;29996
22701;2022;15.01.2022;1;2;6;21555
22701;2022;16.01.2022;1;2;7;19554
22701;2022;17.01.2022;1;3;1;26753
22701;2022;18.01.2022;1;3;2;28552
22701;2022;19.01.2022;1;3;3;29070
22701;2022;20.01.2022;1;3;4;27815
22701;2022;21.01.2022;1;3;5;31610
22701;2022;22.01.2022;1;3;6;21314
22701;2022;23.01.2022;1;3;7;20936
22701;2022;24.01.2022;1;4;1;28071
22701;2022;25.01.2022;1;4;2;27886
22701;2022;26.01.2022;1;4;3;27925
22701;2022;27.01.2022;1;4;4;28834
22701;2022;28.01.2022;1;4;5;30544
22701;2022;29.01.2022;1;4;6;19388
22701;2022;30.01.2022;1;4;7;18505
22701;2022;31.01.2022;1;5;1;26977
22701;2022;01.02.2022;2;5;2;26579
22701;2022;02.02.2022;2;5;3;26613
22701;2022;03.02.2022;2;5;4;28257
22701;2022;04.02.2022;2;5;5;30651
22701;2022;05.02.2022;2;5;6;20584
22701;2022;06.02.2022;2;5;7;19509
22701;2022;07.02.2022;2;6;1;27007
22701;2022;08.02.2022;2;6;2;27365
22701;2022;09.02.2022;2;6;3;28726
22701;2022;10.02.2022;2;6;4;30523
22701;2022;11.02.2022;2;6;5;35306
22701;2022;12.02.2022;2;6;6;29157
22701;2022;13.02.2022;2;6;7;29063
22701;2022;14.02.2022;2;7;1;30762
22701;2022;15.02.2022;2;7;2;29998
22701;2022;16.02.2022;2;7;3;30368
22701;2022;17.02.2022;2;7;4;29611
22701;2022;18.02.2022;2;7;5;36043
22701;2022;19.02.2022;2;7;6;25191
22701;2022;20.02.2022;2;7;7;29077
22701;2022;21.02.2022;2;8;1;30059
22701;2022;22.02.2022;2;8;2;29971
22701;2022;23.02.2022;2;8;3;31019
22701;2022;24.02.2022;2;8;4;32905
22701;2022;25.02.2022;2;8;5;36071
22701;2022;26.02.2022;2;8;6;27138
22701;2022;27.02.2022;2;8;7;27908
22701;2022;28.02.2022;2;9;1;29591
22701;2022;01.03.2022;3;9;2;29303
22701;2022;02.03.2022;3;9;3;29482
22701;2022;03.03.2022;3;9;4;31387
22701;2022;04.03.2022;3;9;5;34482
22701;2022;05.03.2022;3;9;6;23586
22701;2022;06.03.2022;3;9;7;23103
22701;2022;07.03.2022;3;10;1;29485
22701;2022;08.03.2022;3;10;2;29194
22701;2022;09.03.2022;3;10;3;29688
22701;2022;10.03.2022;3;10;4;30629
22701;2022;11.03.2022;3;10;5;34153
22701;2022;12.03.2022;3;10;6;22993
22701;2022;13.03.2022;3;10;7;24296
22701;2022;14.03.2022;3;11;1;28822
22701;2022;15.03.2022;3;11;2;29373
22701;2022;16.03.2022;3;11;3;29372
22701;2022;17.03.2022;3;11;4;32418
22701;2022;18.03.2022;3;11;5;35010
22701;2022;19.03.2022;3;11;6;23289
22701;2022;20.03.2022;3;11;7;25467
22701;2022;21.03.2022;3;12;1;29307
22701;2022;22.03.2022;3;12;2;29747
22701;2022;23.03.2022;3;12;3;30786
22701;2022;24.03.2022;3;12;4;31617
22701;2022;25.03.2022;3;12;5;36150
22701;2022;26.03.2022;3;12;6;23796
22701;2022;27.03.2022;3;12;7;25201
22701;2022;28.03.2022;3;13;1;29382
22701;2022;29.03.2022;3;13;2;29787
22701;2022;30.03.2022;3;13;3;30291
22701;2022;31.03.2022;3;13;4;31528
22701;2022;01.04.2022;4;13;5;33761
22701;2022;02.04.2022;4;13;6;21859
22701;2022;03.04.2022;4;13;7;21775
22701;2022;04.04.2022;4;14;1;28202
22701;2022;05.04.2022;4;14;2;29405
22701;2022;06.04.2022;4;14;3;30570
22701;2022;07.04.2022;4;14;4;31197
22701;2022;08.04.2022;4;14;5;34339
22701;2022;09.04.2022;4;14;6;23972
22701;2022;10.04.2022;4;14;7;24345
22701;2022;11.04.2022;4;15;1;30549
22701;2022;12.04.2022;4;15;2;31910
22701;2022;13.04.2022;4;15;3;34418
22701;2022;14.04.2022;4;15;4;37960
22701;2022;15.04.2022;4;15;5;37432
22701;2022;16.04.2022;4;15;6;21162
22701;2022;17.04.2022;4;15;17;18278
22701;2022;18.04.2022;4;16;11;33918
22701;2022;19.04.2022;4;16;2;38075
22701;2022;20.04.2022;4;16;3;34508
22701;2022;21.04.2022;4;16;4;34490
22701;2022;22.04.2022;4;16;5;37343
22701;2022;23.04.2022;4;16;6;26323
22701;2022;24.04.2022;4;16;7;27991
22701;2022;25.04.2022;4;17;1;31429
22701;2022;26.04.2022;4;17;2;32075
22701;2022;27.04.2022;4;17;3;32243
22701;2022;28.04.2022;4;17;4;35601
22701;2022;29.04.2022;4;17;5;43098
22701;2022;30.04.2022;4;17;6;39134
22701;2022;01.05.2022;5;17;17;28682
22701;2022;02.05.2022;5;18;1;30052
22701;2022;03.05.2022;5;18;12;36572
22701;2022;04.05.2022;5;18;3;33519
22701;2022;05.05.2022;5;18;4;32106
22701;2022;06.05.2022;5;18;5;35413
22701;2022;07.05.2022;5;18;6;25190
22701;2022;08.05.2022;5;18;7;26653
22701;2022;09.05.2022;5;19;1;30038
22701;2022;10.05.2022;5;19;2;29944
22701;2022;11.05.2022;5;19;3;31401
22701;2022;12.05.2022;5;19;4;32303
22701;2022;13.05.2022;5;19;5;36123
22701;2022;14.05.2022;5;19;6;25410
22701;2022;15.05.2022;5;19;7;28427
22701;2022;16.05.2022;5;20;1;30574
22701;2022;17.05.2022;5;20;2;30274
22701;2022;18.05.2022;5;20;3;31900
22701;2022;19.05.2022;5;20;4;33263
22701;2022;20.05.2022;5;20;5;36729
22701;2022;21.05.2022;5;20;6;24659
22701;2022;22.05.2022;5;20;7;26906
22701;2022;23.05.2022;5;21;1;30506
22701;2022;24.05.2022;5;21;2;30256
22701;2022;25.05.2022;5;21;3;31244
22701;2022;26.05.2022;5;21;4;34617
22701;2022;27.05.2022;5;21;5;36587
22701;2022;28.05.2022;5;21;6;27291
22701;2022;29.05.2022;5;21;7;28111
22701;2022;30.05.2022;5;22;1;31280
22701;2022;31.05.2022;5;22;2;31452
22701;2022;01.06.2022;6;22;3;31705
22701;2022;02.06.2022;6;22;4;34085
22701;2022;03.06.2022;6;22;5;38471
22701;2022;04.06.2022;6;22;6;29514
22701;2022;05.06.2022;6;22;17;35325
22701;2022;06.06.2022;6;23;1;33545
22701;2022;07.06.2022;6;23;2;31934
22701;2022;08.06.2022;6;23;3;33053
22701;2022;09.06.2022;6;23;4;34445
22701;2022;10.06.2022;6;23;5;38799
22701;2022;11.06.2022;6;23;6;31166
22701;2022;12.06.2022;6;23;7;34285
22701;2022;13.06.2022;6;24;1;32867
22701;2022;14.06.2022;6;24;2;33820
22701;2022;15.06.2022;6;24;3;41044
22701;2022;16.06.2022;6;24;14;30545
22701;2022;17.06.2022;6;24;5;30458
22701;2022;18.06.2022;6;24;6;33129
22701;2022;19.06.2022;6;24;7;43674
22701;2022;20.06.2022;6;25;1;36970
22701;2022;21.06.2022;6;25;2;32381
22701;2022;22.06.2022;6;25;3;33637
22701;2022;23.06.2022;6;25;4;35561
22701;2022;24.06.2022;6;25;5;39478
22701;2022;25.06.2022;6;25;6;38912
22701;2022;26.06.2022;6;25;7;38529
22701;2022;27.06.2022;6;26;1;37308
22701;2022;28.06.2022;6;26;2;36478
22701;2022;29.06.2022;6;26;3;39258
22701;2022;30.06.2022;6;26;4;41131
22701;2022;01.07.2022;7;26;5;43798
22701;2022;02.07.2022;7;26;6;39655
22701;2022;03.07.2022;7;26;7;44343
22701;2022;04.07.2022;7;27;1;38881
22701;2022;05.07.2022;7;27;2;35110
22701;2022;06.07.2022;7;27;3;36121
22701;2022;07.07.2022;7;27;4;38631
22701;2022;08.07.2022;7;27;5;42821
22701;2022;09.07.2022;7;27;6;42207
22701;2022;10.07.2022;7;27;7;40855
22701;2022;11.07.2022;7;28;1;39956
22701;2022;12.07.2022;7;28;2;36254
22701;2022;13.07.2022;7;28;3;37265
22701;2022;14.07.2022;7;28;4;38413
22701;2022;15.07.2022;7;28;5;46595
22701;2022;16.07.2022;7;28;6;45582
22701;2022;17.07.2022;7;28;7;46934
22701;2022;18.07.2022;7;29;1;43897
22701;2022;19.07.2022;7;29;2;38831
22701;2022;20.07.2022;7;29;3;41670
22701;2022;21.07.2022;7;29;4;43006
22701;2022;22.07.2022;7;29;5;48503
22701;2022;23.07.2022;7;29;6;49022
22701;2022;24.07.2022;7;29;7;49425
22701;2022;25.07.2022;7;30;1;45816
22701;2022;26.07.2022;7;30;2;38745
22701;2022;27.07.2022;7;30;3;39668
22701;2022;28.07.2022;7;30;4;42522
22701;2022;29.07.2022;7;30;5;47734
22701;2022;30.07.2022;7;30;6;49696
22701;2022;31.07.2022;7;30;7;50310
22701;2022;01.08.2022;8;31;1;45979
22701;2022;02.08.2022;8;31;2;37812
22701;2022;03.08.2022;8;31;3;40218
22701;2022;04.08.2022;8;31;4;42835
22701;2022;05.08.2022;8;31;5;47743
22701;2022;06.08.2022;8;31;6;48319
22701;2022;07.08.2022;8;31;7;50456
22701;2022;08.08.2022;8;32;1;44568
22701;2022;09.08.2022;8;32;2;39082
22701;2022;10.08.2022;8;32;3;41505
22701;2022;11.08.2022;8;32;4;45382
22701;2022;12.08.2022;8;32;5;53433
22701;2022;13.08.2022;8;32;6;53087
22701;2022;14.08.2022;8;32;7;47439
22701;2022;15.08.2022;8;33;11;48117
22701;2022;16.08.2022;8;33;2;44393
22701;2022;17.08.2022;8;33;3;41227
22701;2022;18.08.2022;8;33;4;42581
22701;2022;19.08.2022;8;33;5;47271
22701;2022;20.08.2022;8;33;6;41751
22701;2022;21.08.2022;8;33;7;41336
22701;2022;22.08.2022;8;34;1;39780
22701;2022;23.08.2022;8;34;2;36161
22701;2022;24.08.2022;8;34;3;37941
22701;2022;25.08.2022;8;34;4;40910
22701;2022;26.08.2022;8;34;5;46921
22701;2022;27.08.2022;8;34;6;40849
22701;2022;28.08.2022;8;34;7;44478
22701;2022;29.08.2022;8;35;1;39438
22701;2022;30.08.2022;8;35;2;35348
22701;2022;31.08.2022;8;35;3;36025
22701;2022;01.09.2022;9;35;4;33535
22701;2022;02.09.2022;9;35;5;38638
22701;2022;03.09.2022;9;35;6;31444
22701;2022;04.09.2022;9;35;7;34663
22701;2022;05.09.2022;9;36;1;32630
22701;2022;06.09.2022;9;36;2;31614
22701;2022;07.09.2022;9;36;3;32645
22701;2022;08.09.2022;9;36;4;34446
22701;2022;09.09.2022;9;36;5;36823
22701;2022;10.09.2022;9;36;6;29923
22701;2022;11.09.2022;9;36;7;32399
22701;2022;12.09.2022;9;37;1;32708
22701;2022;13.09.2022;9;37;2;30938
22701;2022;14.09.2022;9;37;3;32966
22701;2022;15.09.2022;9;37;4;34527
22701;2022;16.09.2022;9;37;5;38977
22701;2022;17.09.2022;9;37;6;28367
22701;2022;18.09.2022;9;37;7;29665
22701;2022;19.09.2022;9;38;1;30924
22701;2022;20.09.2022;9;38;2;30431
22701;2022;21.09.2022;9;38;3;32009
22701;2022;22.09.2022;9;38;4;33581
22701;2022;23.09.2022;9;38;5;37850
22701;2022;24.09.2022;9;38;6;27517
22701;2022;25.09.2022;9;38;7;29884
22701;2022;26.09.2022;9;39;1;30815
22701;2022;27.09.2022;9;39;2;30682
22701;2022;28.09.2022;9;39;3;32043
22701;2022;29.09.2022;9;39;4;33205
22701;2022;30.09.2022;9;39;5;37389
22701;2022;01.10.2022;10;39;6;28940
22701;2022;02.10.2022;10;39;7;28564
22701;2022;03.10.2022;10;40;1;29427
22701;2022;04.10.2022;10;40;2;29988
22701;2022;05.10.2022;10;40;3;31212
22701;2022;06.10.2022;10;40;4;32484
22701;2022;07.10.2022;10;40;5;37496
22701;2022;08.10.2022;10;40;6;26894
22701;2022;09.10.2022;10;40;7;28920
22701;2022;10.10.2022;10;41;1;29666
22701;2022;11.10.2022;10;41;2;30088
22701;2022;12.10.2022;10;41;3;30851
22701;2022;13.10.2022;10;41;4;32721
22701;2022;14.10.2022;10;41;5;37649
22701;2022;15.10.2022;10;41;6;25586
22701;2022;16.10.2022;10;41;7;27714
22701;2022;17.10.2022;10;42;1;29764
22701;2022;18.10.2022;10;42;2;29860
22701;2022;19.10.2022;10;42;3;30863
22701;2022;20.10.2022;10;42;4;32122
22701;2022;21.10.2022;10;42;5;35226
22701;2022;22.10.2022;10;42;6;24315
22701;2022;23.10.2022;10;42;7;24654
22701;2022;24.10.2022;10;43;1;29294
22701;2022;25.10.2022;10;43;2;30336
22701;2022;26.10.2022;10;43;3;31727
22701;2022;27.10.2022;10;43;4;33281
22701;2022;28.10.2022;10;43;5;38890
22701;2022;29.10.2022;10;43;6;31297
22701;2022;30.10.2022;10;43;7;27311
22701;2022;31.10.2022;10;44;1;26773
22701;2022;01.11.2022;11;44;12;24122
22701;2022;02.11.2022;11;44;3;31075
22701;2022;03.11.2022;11;44;4;31057
22701;2022;04.11.2022;11;44;5;33041
22701;2022;05.11.2022;11;44;6;22783
22701;2022;06.11.2022;11;44;7;21955
22701;2022;07.11.2022;11;45;1;28302
22701;2022;08.11.2022;11;45;2;30198
22701;2022;09.11.2022;11;45;3;31345
22701;2022;10.11.2022;11;45;4;40220
22701;2022;11.11.2022;11;45;15;27059
22701;2022;12.11.2022;11;45;6;22571
22701;2022;13.11.2022;11;45;7;34505
22701;2022;14.11.2022;11;46;1;30677
22701;2022;15.11.2022;11;46;2;29722
22701;2022;16.11.2022;11;46;3;30304
22701;2022;17.11.2022;11;46;4;31262
22701;2022;18.11.2022;11;46;5;33359
22701;2022;19.11.2022;11;46;6;20451
22701;2022;20.11.2022;11;46;7;19979
22701;2022;21.11.2022;11;47;1;27786
22701;2022;22.11.2022;11;47;2;27924
22701;2022;23.11.2022;11;47;3;29585
22701;2022;24.11.2022;11;47;4;30222
22701;2022;25.11.2022;11;47;5;33382
22701;2022;26.11.2022;11;47;6;21255
22701;2022;27.11.2022;11;47;7;21501
22701;2022;28.11.2022;11;48;1;28574
22701;2022;29.11.2022;11;48;2;29032
22701;2022;30.11.2022;11;48;3;29077
22701;2022;01.12.2022;12;48;4;29542
22701;2022;02.12.2022;12;48;5;32498
22701;2022;03.12.2022;12;48;6;20806
22701;2022;04.12.2022;12;48;7;20153
22701;2022;05.12.2022;12;49;1;27940
22701;2022;06.12.2022;12;49;2;28413
22701;2022;07.12.2022;12;49;3;29767
22701;2022;08.12.2022;12;49;4;30034
22701;2022;09.12.2022;12;49;5;33274
22701;2022;10.12.2022;12;49;6;22408
22701;2022;11.12.2022;12;49;7;22315
22701;2022;12.12.2022;12;50;1;28006
22701;2022;13.12.2022;12;50;2;28467
22701;2022;14.12.2022;12;50;3;29334
22701;2022;15.12.2022;12;50;4;30331
22701;2022;16.12.2022;12;50;5;31202
22701;2022;17.12.2022;12;50;6;21492
22701;2022;18.12.2022;12;50;7;19707
22701;2022;19.12.2022;12;51;1;28545
22701;2022;20.12.2022;12;51;2;29840
22701;2022;21.12.2022;12;51;3;31941
22701;2022;22.12.2022;12;51;4;33897
22701;2022;23.12.2022;12;51;5;33067
22701;2022;24.12.2022;12;51;6;20258
22701;2022;25.12.2022;12;51;17;16946
22701;2022;26.12.2022;12;52;11;23499
22701;2022;27.12.2022;12;52;2;30870
22701;2022;28.12.2022;12;52;3;30261
22701;2022;29.12.2022;12;52;4;30256
22701;2022;30.12.2022;12;52;5;32356
22701;2022;31.12.2022;12;52;6;16714
22702;2022;01.01.2022;1;52;16;11921
22702;2022;02.01.2022;1;52;7;28400
22702;2022;03.01.2022;1;1;1;23811
22702;2022;04.01.2022;1;1;2;23945
22702;2022;05.01.2022;1;1;3;26995
22702;2022;06.01.2022;1;1;14;19614
22702;2022;07.01.2022;1;1;5;23007
22702;2022;08.01.2022;1;1;6;20848
22702;2022;09.01.2022;1;1;7;26071
22702;2022;10.01.2022;1;2;1;23810
22702;2022;11.01.2022;1;2;2;24225
22702;2022;12.01.2022;1;2;3;24523
22702;2022;13.01.2022;1;2;4;24595
22702;2022;14.01.2022;1;2;5;26574
22702;2022;15.01.2022;1;2;6;19267
22702;2022;16.01.2022;1;2;7;18010
22702;2022;17.01.2022;1;3;1;23415
22702;2022;18.01.2022;1;3;2;25130
22702;2022;19.01.2022;1;3;3;25488
22702;2022;20.01.2022;1;3;4;24811
22702;2022;21.01.2022;1;3;5;28533
22702;2022;22.01.2022;1;3;6;19215
22702;2022;23.01.2022;1;3;7;19614
22702;2022;24.01.2022;1;4;1;24588
22702;2022;25.01.2022;1;4;2;24551
22702;2022;26.01.2022;1;4;3;24779
22702;2022;27.01.2022;1;4;4;25564
22702;2022;28.01.2022;1;4;5;27358
22702;2022;29.01.2022;1;4;6;17496
22702;2022;30.01.2022;1;4;7;17316
22702;2022;31.01.2022;1;5;1;23759
22702;2022;01.02.2022;2;5;2;23327
22702;2022;02.02.2022;2;5;3;23541
22702;2022;03.02.2022;2;5;4;25108
22702;2022;04.02.2022;2;5;5;27286
22702;2022;05.02.2022;2;5;6;18442
22702;2022;06.02.2022;2;5;7;18298
22702;2022;07.02.2022;2;6;1;23800
22702;2022;08.02.2022;2;6;2;24074
22702;2022;09.02.2022;2;6;3;25239
22702;2022;10.02.2022;2;6;4;26966
22702;2022;11.02.2022;2;6;5;31829
22702;2022;12.02.2022;2;6;6;26761
22702;2022;13.02.2022;2;6;7;27607
22702;2022;14.02.2022;2;7;1;27169
22702;2022;15.02.2022;2;7;2;26698
22702;2022;16.02.2022;2;7;3;26974
22702;2022;17.02.2022;2;7;4;26600
22702;2022;18.02.2022;2;7;5;32705
22702;2022;19.02.2022;2;7;6;23446
22702;2022;20.02.2022;2;7;7;27603
22702;2022;21.02.2022;2;8;1;26900
22702;2022;22.02.2022;2;8;2;26803
22702;2022;23.02.2022;2;8;3;27563
22702;2022;24.02.2022;2;8;4;29460
22702;2022;25.02.2022;2;8;5;32863
22702;2022;26.02.2022;2;8;6;24941
22702;2022;27.02.2022;2;8;7;26404
22702;2022;28.02.2022;2;9;1;25985
22702;2022;01.03.2022;3;9;2;25665
22702;2022;02.03.2022;3;9;3;25807
22702;2022;03.03.2022;3;9;4;27704
22702;2022;04.03.2022;3;9;5;30659
22702;2022;05.03.2022;3;9;6;21187
22702;2022;06.03.2022;3;9;7;21754
22702;2022;07.03.2022;3;10;1;25809
22702;2022;08.03.2022;3;10;2;25448
22702;2022;09.03.2022;3;10;3;26114
22702;2022;10.03.2022;3;10;4;26987
22702;2022;11.03.2022;3;10;5;30451
22702;2022;12.03.2022;3;10;6;20573
22702;2022;13.03.2022;3;10;7;22568
22702;2022;14.03.2022;3;11;1;25270
22702;2022;15.03.2022;3;11;2;25818
22702;2022;16.03.2022;3;11;3;25876
22702;2022;17.03.2022;3;11;4;28437
22702;2022;18.03.2022;3;11;5;31444
22702;2022;19.03.2022;3;11;6;20787
22702;2022;20.03.2022;3;11;7;23766
22702;2022;21.03.2022;3;12;1;25756
22702;2022;22.03.2022;3;12;2;26136
22702;2022;23.03.2022;3;12;3;27226
22702;2022;24.03.2022;3;12;4;27972
22702;2022;25.03.2022;3;12;5;32318
22702;2022;26.03.2022;3;12;6;21386
22702;2022;27.03.2022;3;12;7;23750
22702;2022;28.03.2022;3;13;1;25835
22702;2022;29.03.2022;3;13;2;26236
22702;2022;30.03.2022;3;13;3;26624
22702;2022;31.03.2022;3;13;4;27831
22702;2022;01.04.2022;4;13;5;30035
22702;2022;02.04.2022;4;13;6;19397
22702;2022;03.04.2022;4;13;7;20457
22702;2022;04.04.2022;4;14;1;24805
22702;2022;05.04.2022;4;14;2;25639
22702;2022;06.04.2022;4;14;3;26858
22702;2022;07.04.2022;4;14;4;27658
22702;2022;08.04.2022;4;14;5;30533
22702;2022;09.04.2022;4;14;6;21473
22702;2022;10.04.2022;4;14;7;22357
22702;2022;11.04.2022;4;15;1;26753
22702;2022;12.04.2022;4;15;2;28149
22702;2022;13.04.2022;4;15;3;30658
22702;2022;14.04.2022;4;15;4;34157
22702;2022;15.04.2022;4;15;5;34491
22702;2022;16.04.2022;4;15;6;19740
22702;2022;17.04.2022;4;15;17;16727
22702;2022;18.04.2022;4;16;11;32340
22702;2022;19.04.2022;4;16;2;34854
22702;2022;20.04.2022;4;16;3;30562
22702;2022;21.04.2022;4;16;4;30715
22702;2022;22.04.2022;4;16;5;33503
22702;2022;23.04.2022;4;16;6;23939
22702;2022;24.04.2022;4;16;7;26159
22702;2022;25.04.2022;4;17;1;27918
22702;2022;26.04.2022;4;17;2;28326
22702;2022;27.04.2022;4;17;3;28805
22702;2022;28.04.2022;4;17;4;31842
22702;2022;29.04.2022;4;17;5;40453
22702;2022;30.04.2022;4;17;6;37661
22702;2022;01.05.2022;5;17;17;27458
22702;2022;02.05.2022;5;18;1;27977
22702;2022;03.05.2022;5;18;12;35866
22702;2022;04.05.2022;5;18;3;30001
22702;2022;05.05.2022;5;18;4;29266
22702;2022;06.05.2022;5;18;5;32382
22702;2022;07.05.2022;5;18;6;23611
22702;2022;08.05.2022;5;18;7;25585
22702;2022;09.05.2022;5;19;1;28617
22702;2022;10.05.2022;5;19;2;28760
22702;2022;11.05.2022;5;19;3;30215
22702;2022;12.05.2022;5;19;4;31141
22702;2022;13.05.2022;5;19;5;34871
22702;2022;14.05.2022;5;19;6;24818
22702;2022;15.05.2022;5;19;7;28113
22702;2022;16.05.2022;5;20;1;29330
22702;2022;17.05.2022;5;20;2;28933
22702;2022;18.05.2022;5;20;3;30573
22702;2022;19.05.2022;5;20;4;31978
22702;2022;20.05.2022;5;20;5;35618
22702;2022;21.05.2022;5;20;6;24036
22702;2022;22.05.2022;5;20;7;26568
22702;2022;23.05.2022;5;21;1;29340
22702;2022;24.05.2022;5;21;2;28994
22702;2022;25.05.2022;5;21;3;30112
22702;2022;26.05.2022;5;21;4;33250
22702;2022;27.05.2022;5;21;5;34778
22702;2022;28.05.2022;5;21;6;25465
22702;2022;29.05.2022;5;21;7;27270
22702;2022;30.05.2022;5;22;1;28377
22702;2022;31.05.2022;5;22;2;28381
22702;2022;01.06.2022;6;22;3;28696
22702;2022;02.06.2022;6;22;4;30994
22702;2022;03.06.2022;6;22;5;35793
22702;2022;04.06.2022;6;22;6;28031
22702;2022;05.06.2022;6;22;17;34055
22702;2022;06.06.2022;6;23;1;30347
22702;2022;07.06.2022;6;23;2;28579
22702;2022;08.06.2022;6;23;3;29599
22702;2022;09.06.2022;6;23;4;31238
22702;2022;10.06.2022;6;23;5;36558
22702;2022;11.06.2022;6;23;6;30163
22702;2022;12.06.2022;6;23;7;33034
22702;2022;13.06.2022;6;24;1;29933
22702;2022;14.06.2022;6;24;2;30303
22702;2022;15.06.2022;6;24;3;39942
22702;2022;16.06.2022;6;24;14;31978
22702;2022;17.06.2022;6;24;5;28362
22702;2022;18.06.2022;6;24;6;31726
22702;2022;19.06.2022;6;24;7;44647
22702;2022;20.06.2022;6;25;1;34119
22702;2022;21.06.2022;6;25;2;29180
22702;2022;22.06.2022;6;25;3;30283
22702;2022;23.06.2022;6;25;4;32148
22702;2022;24.06.2022;6;25;5;36905
22702;2022;25.06.2022;6;25;6;37161
22702;2022;26.06.2022;6;25;7;37106
22702;2022;27.06.2022;6;26;1;34271
22702;2022;28.06.2022;6;26;2;33189
22702;2022;29.06.2022;6;26;3;35922
22702;2022;30.06.2022;6;26;4;37979
22702;2022;01.07.2022;7;26;5;40851
22702;2022;02.07.2022;7;26;6;38054
22702;2022;03.07.2022;7;26;7;43484
22702;2022;04.07.2022;7;27;1;35983
22702;2022;05.07.2022;7;27;2;31920
22702;2022;06.07.2022;7;27;3;32774
22702;2022;07.07.2022;7;27;4;35385
22702;2022;08.07.2022;7;27;5;39819
22702;2022;09.07.2022;7;27;6;40626
22702;2022;10.07.2022;7;27;7;39820
22702;2022;11.07.2022;7;28;1;36967
22702;2022;12.07.2022;7;28;2;32991
22702;2022;13.07.2022;7;28;3;34068
22702;2022;14.07.2022;7;28;4;35936
22702;2022;15.07.2022;7;28;5;43798
22702;2022;16.07.2022;7;28;6;44631
22702;2022;17.07.2022;7;28;7;46055
22702;2022;18.07.2022;7;29;1;41484
22702;2022;19.07.2022;7;29;2;35752
22702;2022;20.07.2022;7;29;3;38576
22702;2022;21.07.2022;7;29;4;39981
22702;2022;22.07.2022;7;29;5;45844
22702;2022;23.07.2022;7;29;6;48081
22702;2022;24.07.2022;7;29;7;48861
22702;2022;25.07.2022;7;30;1;43319
22702;2022;26.07.2022;7;30;2;35831
22702;2022;27.07.2022;7;30;3;36662
22702;2022;28.07.2022;7;30;4;39506
22702;2022;29.07.2022;7;30;5;45022
22702;2022;30.07.2022;7;30;6;48919
22702;2022;31.07.2022;7;30;7;49657
22702;2022;01.08.2022;8;31;1;43540
22702;2022;02.08.2022;8;31;2;35130
22702;2022;03.08.2022;8;31;3;37273
22702;2022;04.08.2022;8;31;4;39902
22702;2022;05.08.2022;8;31;5;45244
22702;2022;06.08.2022;8;31;6;47150
22702;2022;07.08.2022;8;31;7;49813
22702;2022;08.08.2022;8;32;1;41943
22702;2022;09.08.2022;8;32;2;35926
22702;2022;10.08.2022;8;32;3;38252
22702;2022;11.08.2022;8;32;4;42368
22702;2022;12.08.2022;8;32;5;52395
22702;2022;13.08.2022;8;32;6;53104
22702;2022;14.08.2022;8;32;7;47939
22702;2022;15.08.2022;8;33;11;48104
22702;2022;16.08.2022;8;33;2;41475
22702;2022;17.08.2022;8;33;3;38005
22702;2022;18.08.2022;8;33;4;39439
22702;2022;19.08.2022;8;33;5;44459
22702;2022;20.08.2022;8;33;6;40227
22702;2022;21.08.2022;8;33;7;40684
22702;2022;22.08.2022;8;34;1;36844
22702;2022;23.08.2022;8;34;2;32900
22702;2022;24.08.2022;8;34;3;34673
22702;2022;25.08.2022;8;34;4;37789
22702;2022;26.08.2022;8;34;5;44050
22702;2022;27.08.2022;8;34;6;39128
22702;2022;28.08.2022;8;34;7;43337
22702;2022;29.08.2022;8;35;1;36481
22702;2022;30.08.2022;8;35;2;32104
22702;2022;31.08.2022;8;35;3;32569
22702;2022;01.09.2022;9;35;4;30415
22702;2022;02.09.2022;9;35;5;35425
22702;2022;03.09.2022;9;35;6;29204
22702;2022;04.09.2022;9;35;7;33354
22702;2022;05.09.2022;9;36;1;29314
22702;2022;06.09.2022;9;36;2;28268
22702;2022;07.09.2022;9;36;3;29254
22702;2022;08.09.2022;9;36;4;31177
